"","bird","session","accuracy","Euclidean","CityBlock"
"31493","54Y",63,1,8.60232526704263,12
"31494","54Y",63,1,5.65685424949238,8
"31495","54Y",63,1,3.16227766016838,4
"31496","54Y",63,1,4,4
"31497","54Y",63,1,6.40312423743285,9
"31498","54Y",63,1,9.4339811320566,13
"31499","54Y",63,0,3,3
"31500","54Y",63,1,5.09901951359278,6
"31501","54Y",63,1,10.6301458127346,15
"31502","54Y",63,1,5,5
"31503","54Y",63,1,4.24264068711928,6
"31504","54Y",63,1,6.70820393249937,9
"31505","54Y",63,1,8,8
"31506","54Y",63,1,5.3851648071345,7
"31507","54Y",63,1,6.70820393249937,9
"31508","54Y",63,1,6.40312423743285,9
"31509","54Y",63,1,8.06225774829855,11
"31510","54Y",63,1,5.3851648071345,7
"31511","54Y",63,1,5.65685424949238,8
"31512","54Y",63,1,9.89949493661167,14
"31513","54Y",63,1,6.70820393249937,9
"31514","54Y",63,0,5,7
"31515","54Y",63,1,8.94427190999916,12
"31516","54Y",63,1,9.21954445729289,13
"31517","54Y",63,1,9.21954445729289,13
"31518","54Y",63,1,7.21110255092798,10
"31519","54Y",63,1,8.54400374531753,11
"31520","54Y",63,1,4.47213595499958,6
"31521","54Y",64,1,9.4339811320566,13
"31522","54Y",64,1,4.12310562561766,5
"31523","54Y",64,1,3.16227766016838,4
"31524","54Y",64,1,6,6
"31525","54Y",64,0,7.07106781186548,8
"31526","54Y",64,1,6.70820393249937,9
"31527","54Y",64,0,3.60555127546399,5
"31528","54Y",64,1,1,1
"31529","54Y",64,1,7.21110255092798,10
"31530","54Y",64,1,9.4339811320566,13
"31531","54Y",64,1,8.06225774829855,9
"31532","54Y",64,1,7.07106781186548,8
"31533","54Y",64,1,7.28010988928052,9
"31534","54Y",64,1,8.54400374531753,11
"31535","54Y",64,1,5.3851648071345,7
"31536","54Y",64,1,5,5
"31537","54Y",64,1,1,1
"31538","54Y",64,1,6.70820393249937,9
"31539","54Y",64,1,6.32455532033676,8
"31540","54Y",64,1,6,6
"31541","54Y",64,1,6.08276253029822,7
"31542","54Y",64,1,6.32455532033676,8
"31543","54Y",64,1,4,4
"31544","54Y",64,1,8.06225774829855,11
"31545","54Y",64,1,6.08276253029822,7
"31546","54Y",64,1,3.60555127546399,5
"31547","54Y",64,0,8.60232526704263,12
"31548","54Y",64,1,7.61577310586391,10
"31549","54Y",64,1,7.81024967590665,11
"31550","54Y",64,1,2.23606797749979,3
"31551","54Y",64,1,6.32455532033676,8
"31552","54Y",64,1,7.21110255092798,10
"31553","54Y",64,1,6.08276253029822,7
"31554","54Y",64,0,2,2
"31555","54Y",64,1,7.28010988928052,9
"31556","54Y",64,1,8.94427190999916,12
"31557","54Y",64,0,4.47213595499958,6
"31558","54Y",64,1,5.09901951359278,6
"31559","54Y",64,1,8.60232526704263,12
"31560","54Y",64,1,7.61577310586391,10
"31561","54Y",64,1,7.61577310586391,10
"31562","54Y",64,1,5.65685424949238,8
"31563","54Y",64,1,5.8309518948453,8
"31564","54Y",64,1,8.24621125123532,10
"31565","54Y",64,1,8,8
"31566","54Y",64,1,5.09901951359278,6
"31567","54Y",64,1,5.3851648071345,7
"31568","54Y",64,1,7.28010988928052,9
"31569","54Y",64,1,9.4339811320566,13
"31570","54Y",64,1,7.07106781186548,8
"31571","54Y",64,1,3,3
"31572","54Y",64,1,7,7
"31573","54Y",64,1,3,3
"31574","54Y",64,1,10,14
"31575","54Y",64,1,6.70820393249937,9
"31576","54Y",64,0,1,1
"31577","54Y",64,1,7.81024967590665,11
"31578","54Y",64,1,10.6301458127346,15
"31579","54Y",64,1,8,8
"31580","54Y",64,0,2.23606797749979,3
"31581","54Y",64,1,4.12310562561766,5
"31582","54Y",64,1,5.3851648071345,7
"31583","54Y",64,1,3.16227766016838,4
"31584","54Y",64,1,2,2
"31585","54Y",64,0,3,3
"31586","54Y",64,1,3.16227766016838,4
"31587","54Y",64,1,6.70820393249937,9
"31588","54Y",64,1,5.8309518948453,8
"31589","54Y",64,1,8.24621125123532,10
"31590","54Y",64,1,5.09901951359278,6
"31591","54Y",64,0,4.47213595499958,6
"31592","54Y",64,1,8.06225774829855,11
"31593","54Y",64,1,2.82842712474619,4
"31594","54Y",64,1,8.94427190999916,12
"31595","54Y",64,1,8.54400374531753,11
"31596","54Y",64,1,8.54400374531753,11
"31597","54Y",64,1,5,7
"31598","54Y",64,0,2.23606797749979,3
"31599","54Y",64,1,10,14
"31600","54Y",64,1,9.4339811320566,13
"31601","54Y",64,1,10,14
"31602","54Y",64,0,1.4142135623731,2
"31603","54Y",64,1,11.3137084989848,16
"31604","54Y",64,1,4,4
"31605","54Y",64,1,7.21110255092798,10
"31606","54Y",64,1,7.07106781186548,10
"31607","54Y",64,1,7.61577310586391,10
"31608","54Y",64,1,4.24264068711928,6
"31609","54Y",64,1,9.21954445729289,13
"31610","54Y",64,1,6.40312423743285,9
"31611","54Y",64,1,1.4142135623731,2
"31612","54Y",64,1,8.54400374531753,11
"31613","54Y",64,1,9.89949493661167,14
"31614","54Y",64,1,5.09901951359278,6
"31615","54Y",64,1,8.24621125123532,10
"31616","54Y",64,1,4.47213595499958,6
"31617","54Y",64,1,4,4
"31618","54Y",64,1,7.81024967590665,11
"31619","54Y",64,1,6,6
"31620","54Y",64,1,6.40312423743285,9
"31621","54Y",64,1,9.21954445729289,13
"31622","54Y",64,1,6,6
"31623","54Y",64,1,10.6301458127346,15
"31624","54Y",64,1,6.40312423743285,9
"31625","54Y",64,1,4.12310562561766,5
"31626","54Y",64,1,10,14
"31627","54Y",64,0,2,2
"31628","54Y",64,1,2.82842712474619,4
"31629","54Y",64,1,5,5
"31630","54Y",64,1,8.06225774829855,11
"31631","54Y",64,1,5.65685424949238,8
"31632","54Y",64,1,11.3137084989848,16
"31633","54Y",64,0,5,7
"31634","54Y",64,1,8.94427190999916,12
"31635","54Y",64,1,7,7
"31636","54Y",64,1,5.8309518948453,8
"31637","54Y",64,1,8.06225774829855,9
"31638","54Y",64,1,7,7
"31639","54Y",64,1,5,7
"31640","54Y",64,1,8.06225774829855,9
"31641","54Y",64,1,3.60555127546399,5
"31642","54Y",64,1,4.47213595499958,6
"31643","54Y",64,0,7.81024967590665,11
"31644","54Y",64,1,6.32455532033676,8
"31645","54Y",64,1,9.89949493661167,14
"31646","54Y",64,1,5.8309518948453,8
"31647","54Y",64,1,8.48528137423857,12
"31648","54Y",64,0,4,4
"31649","54Y",64,1,9.21954445729289,13
"31650","54Y",64,1,8.60232526704263,12
"31651","54Y",64,0,2,2
"31652","54Y",64,1,8,8
"31653","54Y",64,1,8.48528137423857,12
"31654","54Y",64,1,9.21954445729289,13
"31655","54Y",64,1,8.24621125123532,10
"31656","54Y",64,1,4.12310562561766,5
"31657","54Y",64,1,4.24264068711928,6
"31658","54Y",64,1,1,1
"31659","54Y",64,1,3.60555127546399,5
"31660","54Y",64,1,8.94427190999916,12
"31661","54Y",64,1,8.06225774829855,11
"31662","54Y",64,1,8,8
"31663","54Y",64,1,7.07106781186548,8
"31664","54Y",64,0,3.16227766016838,4
"31665","54Y",64,1,8.06225774829855,9
"31666","54Y",64,1,6.40312423743285,9
"31667","54Y",64,1,8.60232526704263,12
"31668","54Y",64,1,5,5
"31669","54Y",64,0,5,7
"31670","54Y",64,1,10.6301458127346,15
"31671","54Y",64,1,6.08276253029822,7
"31672","54Y",64,1,2.23606797749979,3
"31673","54Y",64,1,7.07106781186548,10
"31674","54Y",64,1,7.21110255092798,10
"31675","54Y",64,1,5,5
"31676","54Y",64,1,3,3
"31677","54Y",64,1,10.6301458127346,15
"31678","54Y",64,1,7.28010988928052,9
"31679","54Y",64,1,5.3851648071345,7
"31680","54Y",64,1,7,7
"31681","54Y",65,0,7.61577310586391,10
"31682","54Y",65,1,7.28010988928052,9
"31683","54Y",65,0,3,3
"31684","54Y",65,0,3.16227766016838,4
"31685","54Y",65,1,8.94427190999916,12
"31686","54Y",65,1,5.3851648071345,7
"31687","54Y",65,1,9.21954445729289,13
"31688","54Y",65,0,3.16227766016838,4
"31689","54Y",65,1,6.32455532033676,8
"31690","54Y",65,1,6,6
"31691","54Y",65,1,6.70820393249937,9
"31692","54Y",65,1,9.21954445729289,13
"31693","54Y",65,1,8,8
"31694","54Y",65,1,5.09901951359278,6
"31695","54Y",65,1,8.48528137423857,12
"31696","54Y",65,1,2.23606797749979,3
"31697","54Y",65,1,10,14
"31698","54Y",65,1,4.12310562561766,5
"31699","54Y",65,1,7.81024967590665,11
"31700","54Y",65,1,8.06225774829855,9
"31701","54Y",65,0,4,4
"31702","54Y",65,0,3.60555127546399,5
"31703","54Y",65,1,8.24621125123532,10
"31704","54Y",65,1,10,14
"31705","54Y",65,1,7.81024967590665,11
"31706","54Y",65,1,9.4339811320566,13
"31707","54Y",65,1,5,5
"31708","54Y",65,1,5,7
"31709","54Y",65,1,6.08276253029822,7
"31710","54Y",65,1,7.07106781186548,8
"31711","54Y",65,1,7,7
"31712","54Y",65,1,4.47213595499958,6
"31713","54Y",65,1,5.65685424949238,8
"31714","54Y",65,1,9.4339811320566,13
"31715","54Y",65,1,6,6
"31716","54Y",65,1,10.6301458127346,15
"31717","54Y",65,1,8.06225774829855,9
"31718","54Y",65,1,7.81024967590665,11
"31719","54Y",65,1,7,7
"31720","54Y",65,0,5.3851648071345,7
"31721","54Y",65,1,4,4
"31722","54Y",65,0,5.8309518948453,8
"31723","54Y",65,0,6.40312423743285,9
"31724","54Y",65,0,6.70820393249937,9
"31725","54Y",65,1,5.65685424949238,8
"31726","54Y",65,1,9.4339811320566,13
"31727","54Y",65,1,5,5
"31728","54Y",65,1,7.07106781186548,8
"31729","54Y",65,1,4.47213595499958,6
"31730","54Y",65,1,5.09901951359278,6
"31731","54Y",65,1,6.40312423743285,9
"31732","54Y",65,0,1,1
"31733","54Y",65,1,8.06225774829855,11
"31734","54Y",65,1,4.24264068711928,6
"31735","54Y",65,1,10.6301458127346,15
"31736","54Y",65,1,8.54400374531753,11
"31737","54Y",65,1,3,3
"31738","54Y",65,1,8.60232526704263,12
"31739","54Y",65,1,8.54400374531753,11
"31740","54Y",65,1,11.3137084989848,16
"31741","54Y",65,1,7.07106781186548,10
"31742","54Y",65,1,8,8
"31743","54Y",65,1,2,2
"31744","54Y",65,1,5,7
"31745","54Y",65,1,7.21110255092798,10
"31746","54Y",65,1,4.12310562561766,5
"31747","54Y",65,1,8.94427190999916,12
"31748","54Y",65,1,7.28010988928052,9
"31749","54Y",65,0,7.28010988928052,9
"31750","54Y",65,1,5.8309518948453,8
"31751","54Y",65,1,6.08276253029822,7
"31752","54Y",65,1,6,6
"31753","54Y",65,0,3,3
"31754","54Y",65,0,2.82842712474619,4
"31755","54Y",65,1,8.60232526704263,12
"31756","54Y",65,1,4,4
"31757","54Y",65,1,8.24621125123532,10
"31758","54Y",65,1,8.94427190999916,12
"31759","54Y",65,1,8.06225774829855,9
"31760","54Y",65,1,3.60555127546399,5
"31761","54Y",65,1,8.24621125123532,10
"31762","54Y",65,0,1,1
"31763","54Y",65,0,9.21954445729289,13
"31764","54Y",65,1,9.89949493661167,14
"31765","54Y",65,1,6.70820393249937,9
"31766","54Y",65,1,5.3851648071345,7
"31767","54Y",65,1,3.16227766016838,4
"31768","54Y",65,1,8.06225774829855,9
"31769","54Y",65,1,7.61577310586391,10
"31770","54Y",65,1,9.89949493661167,14
"31771","54Y",65,1,11.3137084989848,16
"31772","54Y",65,1,7,7
"31773","54Y",65,1,8.54400374531753,11
"31774","54Y",65,1,6.32455532033676,8
"31775","54Y",65,0,4.47213595499958,6
"31776","54Y",65,1,8.60232526704263,12
"31777","54Y",65,1,6.70820393249937,9
"31778","54Y",65,0,3.60555127546399,5
"31779","54Y",65,1,8,8
"31780","54Y",65,1,8.06225774829855,11
"31781","54Y",65,0,1,1
"31782","54Y",65,0,4.12310562561766,5
"31783","54Y",65,1,10,14
"31784","54Y",65,1,5,7
"31785","54Y",65,1,8.24621125123532,10
"31786","54Y",65,1,6.40312423743285,9
"31787","54Y",65,1,7.07106781186548,10
"31788","54Y",65,0,4.24264068711928,6
"31789","54Y",65,1,8.48528137423857,12
"31790","54Y",65,1,6.08276253029822,7
"31791","54Y",65,1,10,14
"31792","54Y",65,1,7.28010988928052,9
"31793","54Y",65,1,10.6301458127346,15
"31794","54Y",65,1,8.94427190999916,12
"31795","54Y",65,1,6,6
"31796","54Y",65,1,8,8
"31797","54Y",65,1,6.08276253029822,7
"31798","54Y",65,0,7.81024967590665,11
"31799","54Y",65,0,6.40312423743285,9
"31800","54Y",65,1,7,7
"31801","54Y",65,0,2.23606797749979,3
"31802","54Y",65,0,2,2
"31803","54Y",65,0,2.23606797749979,3
"31804","54Y",65,1,9.21954445729289,13
"31805","54Y",65,0,1.4142135623731,2
"31806","54Y",65,0,9.4339811320566,13
"31807","54Y",65,1,2,2
"31808","54Y",65,1,6.32455532033676,8
"31809","54Y",65,1,4,4
"31810","54Y",65,1,1.4142135623731,2
"31811","54Y",65,1,7.07106781186548,8
"31812","54Y",65,1,7.21110255092798,10
"31813","54Y",65,1,5.09901951359278,6
"31814","54Y",65,1,8.60232526704263,12
"31815","54Y",65,1,10.6301458127346,15
"31816","54Y",65,0,6.32455532033676,8
"31817","54Y",65,0,1,1
"31818","54Y",65,1,4.47213595499958,6
"31819","54Y",65,1,7.07106781186548,8
"31820","54Y",65,1,3.60555127546399,5
"31821","54Y",65,1,5,5
"31822","54Y",65,1,5,5
"31823","54Y",65,0,5.8309518948453,8
"31824","54Y",65,1,7.61577310586391,10
"31825","54Y",65,1,2.82842712474619,4
"31826","54Y",65,0,3,3
"31827","54Y",65,1,7.21110255092798,10
"31828","54Y",65,1,7.61577310586391,10
"31829","54Y",65,1,8.54400374531753,11
"31830","54Y",65,0,2,2
"31831","54Y",65,1,5.09901951359278,6
"31832","54Y",65,1,3.16227766016838,4
"31833","54Y",65,1,7.21110255092798,10
"31834","54Y",65,1,4.12310562561766,5
"31835","54Y",65,1,5.8309518948453,8
"31836","54Y",65,0,5,7
"31837","54Y",65,1,8.06225774829855,11
"31838","54Y",65,0,2.23606797749979,3
"31839","54Y",65,1,8.06225774829855,11
"31840","54Y",65,1,5.3851648071345,7
"31841","54Y",66,0,7.61577310586391,10
"31842","54Y",66,1,6,6
"31843","54Y",66,1,4.24264068711928,6
"31844","54Y",66,1,5.8309518948453,8
"31845","54Y",66,1,6.70820393249937,9
"31846","54Y",66,1,9.21954445729289,13
"31847","54Y",66,1,5,5
"31848","54Y",66,1,8.94427190999916,12
"31849","54Y",66,0,5.3851648071345,7
"31850","54Y",66,1,4.12310562561766,5
"31851","54Y",66,1,10,14
"31852","54Y",66,1,9.89949493661167,14
"31853","54Y",66,1,6.32455532033676,8
"31854","54Y",66,1,5.09901951359278,6
"31855","54Y",66,1,2,2
"31856","54Y",66,1,7,7
"31857","54Y",66,1,6.40312423743285,9
"31858","54Y",66,1,6.32455532033676,8
"31859","54Y",66,1,7.07106781186548,8
"31860","54Y",66,1,8.06225774829855,9
"31861","54Y",66,1,8.94427190999916,12
"31862","54Y",66,1,7.81024967590665,11
"31863","54Y",66,1,6.08276253029822,7
"31864","54Y",66,1,5,5
"31865","54Y",66,1,6.08276253029822,7
"31866","54Y",66,1,7.28010988928052,9
"31867","54Y",66,1,2.82842712474619,4
"31868","54Y",66,1,2.82842712474619,4
"31869","54Y",66,1,6.32455532033676,8
"31870","54Y",66,1,7,7
"31871","54Y",66,1,2,2
"31872","54Y",66,0,4.24264068711928,6
"31873","54Y",66,1,9.21954445729289,13
"31874","54Y",66,0,7.07106781186548,8
"31875","54Y",66,1,8.60232526704263,12
"31876","54Y",66,1,9.21954445729289,13
"31877","54Y",66,1,3.60555127546399,5
"31878","54Y",66,1,3,3
"31879","54Y",66,1,3,3
"31880","54Y",66,1,5,5
"31881","54Y",66,0,1,1
"31882","54Y",66,1,5,7
"31883","54Y",66,1,5.8309518948453,8
"31884","54Y",66,0,9.4339811320566,13
"31885","54Y",66,1,6.70820393249937,9
"31886","54Y",66,1,8.24621125123532,10
"31887","54Y",66,1,5.3851648071345,7
"31888","54Y",66,1,8.54400374531753,11
"31889","54Y",66,0,8.60232526704263,12
"31890","54Y",66,0,4.12310562561766,5
"31891","54Y",66,1,7.07106781186548,10
"31892","54Y",66,1,6.70820393249937,9
"31893","54Y",66,1,10,14
"31894","54Y",66,1,4.12310562561766,5
"31895","54Y",66,1,8.24621125123532,10
"31896","54Y",66,1,7.81024967590665,11
"31897","54Y",66,1,4,4
"31898","54Y",66,1,9.89949493661167,14
"31899","54Y",66,0,4.47213595499958,6
"31900","54Y",66,1,8.54400374531753,11
"31901","54Y",66,1,8.06225774829855,9
"31902","54Y",66,1,2.23606797749979,3
"31903","54Y",66,1,4,4
"31904","54Y",66,1,1,1
"31905","54Y",66,1,10.6301458127346,15
"31906","54Y",66,1,4.47213595499958,6
"31907","54Y",66,1,8.94427190999916,12
"31908","54Y",66,1,7,7
"31909","54Y",66,1,2.23606797749979,3
"31910","54Y",66,0,3.16227766016838,4
"31911","54Y",66,1,7.21110255092798,10
"31912","54Y",66,1,4.12310562561766,5
"31913","54Y",66,1,8.06225774829855,9
"31914","54Y",66,1,3.16227766016838,4
"31915","54Y",66,1,8.24621125123532,10
"31916","54Y",66,0,3.60555127546399,5
"31917","54Y",66,0,5.09901951359278,6
"31918","54Y",66,1,5,7
"31919","54Y",66,1,8.60232526704263,12
"31920","54Y",66,1,6.08276253029822,7
"31921","54Y",66,0,3.60555127546399,5
"31922","54Y",66,1,8,8
"31923","54Y",66,1,7.07106781186548,10
"31924","54Y",66,1,8.94427190999916,12
"31925","54Y",66,1,4.47213595499958,6
"31926","54Y",66,1,8.60232526704263,12
"31927","54Y",66,1,8.48528137423857,12
"31928","54Y",66,0,6.70820393249937,9
"31929","54Y",66,1,6,6
"31930","54Y",66,1,1,1
"31931","54Y",66,1,5.65685424949238,8
"31932","54Y",66,1,7.21110255092798,10
"31933","54Y",66,1,4,4
"31934","54Y",66,1,8.24621125123532,10
"31935","54Y",66,1,8,8
"31936","54Y",66,1,7.07106781186548,8
"31937","54Y",66,1,3.16227766016838,4
"31938","54Y",66,0,7.21110255092798,10
"31939","54Y",66,1,7.21110255092798,10
"31940","54Y",66,1,6.40312423743285,9
"31941","54Y",66,1,10.6301458127346,15
"31942","54Y",66,0,6.40312423743285,9
"31943","54Y",66,1,2,2
"31944","54Y",66,1,8.06225774829855,11
"31945","54Y",66,1,9.4339811320566,13
"31946","54Y",66,0,2,2
"31947","54Y",66,1,5.3851648071345,7
"31948","54Y",66,1,10,14
"31949","54Y",66,1,8.06225774829855,11
"31950","54Y",66,0,5.65685424949238,8
"31951","54Y",66,1,5.8309518948453,8
"31952","54Y",66,1,8.06225774829855,11
"31953","54Y",66,1,6,6
"31954","54Y",66,1,9.21954445729289,13
"31955","54Y",66,1,1.4142135623731,2
"31956","54Y",66,1,8.06225774829855,9
"31957","54Y",66,0,2.23606797749979,3
"31958","54Y",66,1,6,6
"31959","54Y",66,0,4.47213595499958,6
"31960","54Y",66,1,5,7
"31961","54Y",66,1,7.28010988928052,9
"31962","54Y",66,1,11.3137084989848,16
"31963","54Y",66,1,1.4142135623731,2
"31964","54Y",66,0,3,3
"31965","54Y",66,1,8,8
"31966","54Y",66,1,3.16227766016838,4
"31967","54Y",66,1,5.8309518948453,8
"31968","54Y",66,1,2.23606797749979,3
"31969","54Y",66,1,5.09901951359278,6
"31970","54Y",66,1,5.3851648071345,7
"31971","54Y",66,0,3.60555127546399,5
"31972","54Y",66,1,7.07106781186548,8
"31973","54Y",66,1,5,7
"31974","54Y",66,1,8.54400374531753,11
"31975","54Y",66,1,7,7
"31976","54Y",66,1,9.4339811320566,13
"31977","54Y",66,0,6.08276253029822,7
"31978","54Y",66,1,8.06225774829855,11
"31979","54Y",66,1,9.4339811320566,13
"31980","54Y",66,1,7.28010988928052,9
"31981","54Y",66,1,11.3137084989848,16
"31982","54Y",66,1,8,8
"31983","54Y",66,1,3,3
"31984","54Y",66,1,7.61577310586391,10
"31985","54Y",66,1,1,1
"31986","54Y",66,1,10,14
"31987","54Y",66,1,8.48528137423857,12
"31988","54Y",66,1,10.6301458127346,15
"31989","54Y",66,1,7.81024967590665,11
"31990","54Y",66,1,6.40312423743285,9
"31991","54Y",66,1,5.09901951359278,6
"31992","54Y",66,1,7.61577310586391,10
"31993","54Y",66,1,6.32455532033676,8
"31994","54Y",66,1,4,4
"31995","54Y",66,1,7.81024967590665,11
"31996","54Y",66,1,7.61577310586391,10
"31997","54Y",66,1,10.6301458127346,15
"31998","54Y",66,1,5,5
"31999","54Y",66,1,8.54400374531753,11
"32000","54Y",66,1,7.28010988928052,9
"32001","54Y",67,0,9.4339811320566,13
"32002","54Y",67,1,9.21954445729289,13
"32003","54Y",67,1,9.21954445729289,13
"32004","54Y",67,0,7.61577310586391,10
"32005","54Y",67,1,6,6
"32006","54Y",67,1,5,7
"32007","54Y",67,1,8.48528137423857,12
"32008","54Y",67,1,1,1
"32009","54Y",67,1,7.07106781186548,8
"32010","54Y",67,1,6.40312423743285,9
"32011","54Y",67,1,8.24621125123532,10
"32012","54Y",67,0,3.16227766016838,4
"32013","54Y",67,1,8.54400374531753,11
"32014","54Y",67,1,7.81024967590665,11
"32015","54Y",67,1,10,14
"32016","54Y",67,1,3.60555127546399,5
"32017","54Y",67,1,7.07106781186548,8
"32018","54Y",67,1,8.06225774829855,9
"32019","54Y",67,1,2.23606797749979,3
"32020","54Y",67,1,9.4339811320566,13
"32021","54Y",67,1,6.32455532033676,8
"32022","54Y",67,1,3.60555127546399,5
"32023","54Y",67,1,4.12310562561766,5
"32024","54Y",67,1,8.06225774829855,11
"32025","54Y",67,0,3.60555127546399,5
"32026","54Y",67,0,2,2
"32027","54Y",67,0,4.12310562561766,5
"32028","54Y",67,1,8,8
"32029","54Y",67,0,4.24264068711928,6
"32030","54Y",67,1,8.24621125123532,10
"32031","54Y",67,1,6.40312423743285,9
"32032","54Y",67,0,5.8309518948453,8
"32033","54Y",67,1,4,4
"32034","54Y",67,1,8.48528137423857,12
"32035","54Y",67,1,9.4339811320566,13
"32036","54Y",67,1,8.54400374531753,11
"32037","54Y",67,1,8,8
"32038","54Y",67,1,7.61577310586391,10
"32039","54Y",67,1,9.4339811320566,13
"32040","54Y",67,1,8.06225774829855,11
"32041","54Y",67,1,7.07106781186548,10
"32042","54Y",67,1,9.89949493661167,14
"32043","54Y",67,1,6.70820393249937,9
"32044","54Y",67,1,5,7
"32045","54Y",67,1,2,2
"32046","54Y",67,1,8.06225774829855,9
"32047","54Y",67,1,8.60232526704263,12
"32048","54Y",67,1,3,3
"32049","54Y",67,1,3,3
"32050","54Y",67,1,7.28010988928052,9
"32051","54Y",67,0,7.81024967590665,11
"32052","54Y",67,1,10,14
"32053","54Y",67,1,4,4
"32054","54Y",67,1,4.47213595499958,6
"32055","54Y",67,1,6.40312423743285,9
"32056","54Y",67,1,2,2
"32057","54Y",67,1,6,6
"32058","54Y",67,1,3,3
"32059","54Y",67,1,2.23606797749979,3
"32060","54Y",67,1,6.08276253029822,7
"32061","54Y",67,0,5,5
"32062","54Y",67,1,7,7
"32063","54Y",67,1,6.08276253029822,7
"32064","54Y",67,1,7.07106781186548,8
"32065","54Y",67,1,6,6
"32066","54Y",67,1,11.3137084989848,16
"32067","54Y",67,1,8.94427190999916,12
"32068","54Y",67,1,5.3851648071345,7
"32069","54Y",67,1,8.06225774829855,11
"32070","54Y",67,1,8.06225774829855,9
"32071","54Y",67,1,7,7
"32072","54Y",67,0,3.16227766016838,4
"32073","54Y",67,1,4.47213595499958,6
"32074","54Y",67,1,7.07106781186548,8
"32075","54Y",67,1,7.21110255092798,10
"32076","54Y",67,1,5.09901951359278,6
"32077","54Y",67,1,8.60232526704263,12
"32078","54Y",67,1,7.21110255092798,10
"32079","54Y",67,1,8.06225774829855,9
"32080","54Y",67,1,5,7
"32081","54Y",67,1,8.24621125123532,10
"32082","54Y",67,1,7.28010988928052,9
"32083","54Y",67,0,1,1
"32084","54Y",67,1,5,5
"32085","54Y",67,1,6.40312423743285,9
"32086","54Y",67,1,8.54400374531753,11
"32087","54Y",67,1,7,7
"32088","54Y",67,1,2.23606797749979,3
"32089","54Y",67,1,10.6301458127346,15
"32090","54Y",67,1,7.21110255092798,10
"32091","54Y",67,1,2,2
"32092","54Y",67,1,7.61577310586391,10
"32093","54Y",67,0,5.65685424949238,8
"32094","54Y",67,1,8.94427190999916,12
"32095","54Y",67,1,4,4
"32096","54Y",67,1,8.54400374531753,11
"32097","54Y",67,1,5,5
"32098","54Y",67,1,5.3851648071345,7
"32099","54Y",67,1,6.08276253029822,7
"32100","54Y",67,1,6.32455532033676,8
"32101","54Y",67,0,5.8309518948453,8
"32102","54Y",67,1,5.09901951359278,6
"32103","54Y",67,1,7.81024967590665,11
"32104","54Y",67,1,4.24264068711928,6
"32105","54Y",67,1,8,8
"32106","54Y",67,1,5,7
"32107","54Y",67,1,10,14
"32108","54Y",67,1,4.12310562561766,5
"32109","54Y",67,1,8.24621125123532,10
"32110","54Y",67,1,6,6
"32111","54Y",67,0,1.4142135623731,2
"32112","54Y",67,1,6.32455532033676,8
"32113","54Y",67,1,10.6301458127346,15
"32114","54Y",67,1,5.8309518948453,8
"32115","54Y",67,1,3.16227766016838,4
